"GEO_ID","H011001","H011002","H011003","H011004","NAME"
"id","Total population in occupied housing units","Total population in occupied housing units!!Owned with a mortgage or a loan","Total population in occupied housing units!!Owned free and clear","Total population in occupied housing units!!Renter occupied","Geographic Area Name"
"8600000US93725","24795","10402","3042","11351","ZCTA5 93725"
"8600000US93726","40277","13169","3031","24077","ZCTA5 93726"
"8600000US93727","71133","35801","5013","30319","ZCTA5 93727"
"8600000US93728","15599","5164","1714","8721","ZCTA5 93728"
"8600000US93730","9941","7598","847","1496","ZCTA5 93730"
"8600000US93901","26097","8160","2481","15456","ZCTA5 93901"
"8600000US93905","60868","21747","2530","36591","ZCTA5 93905"
"8600000US93906","58029","25852","3852","28325","ZCTA5 93906"
"8600000US93907","21662","12012","2086","7564","ZCTA5 93907"
"8600000US93908","13024","8495","1797","2732","ZCTA5 93908"
"8600000US93920","1269","156","240","873","ZCTA5 93920"
"8600000US93921","3281","1080","824","1377","ZCTA5 93921"
"8600000US93923","11992","5870","2752","3370","ZCTA5 93923"
"8600000US93924","6275","3596","999","1680","ZCTA5 93924"
"8600000US93925","1671","618","90","963","ZCTA5 93925"
"8600000US93926","8720","3821","517","4382","ZCTA5 93926"
"8600000US93927","17518","7419","894","9205","ZCTA5 93927"
"8600000US93928","207","0","0","207","ZCTA5 93928"
"8600000US93930","15801","6095","1496","8210","ZCTA5 93930"
"8600000US93932","592","244","149","199","ZCTA5 93932"
"8600000US93933","21515","6342","1662","13511","ZCTA5 93933"
"8600000US93940","29112","9563","2968","16581","ZCTA5 93940"
"8600000US93943","6","0","0","6","ZCTA5 93943"
"8600000US93950","14691","5230","1845","7616","ZCTA5 93950"
"8600000US93953","4167","2183","1185","799","ZCTA5 93953"
"8600000US93954","302","104","41","157","ZCTA5 93954"
"8600000US93955","32189","9841","2183","20165","ZCTA5 93955"
"8600000US93960","16977","7925","1274","7778","ZCTA5 93960"
"8600000US93962","673","372","95","206","ZCTA5 93962"
"8600000US94002","25478","13714","2872","8892","ZCTA5 94002"
"8600000US94005","4266","2505","431","1330","ZCTA5 94005"
"8600000US94010","40287","21310","5253","13724","ZCTA5 94010"
"8600000US94014","46818","23055","4277","19486","ZCTA5 94014"
"8600000US94015","60305","28829","5897","25579","ZCTA5 94015"
"8600000US94019","18308","10121","2124","6063","ZCTA5 94019"
"8600000US94020","1535","899","222","414","ZCTA5 94020"
"8600000US94021","192","65","18","109","ZCTA5 94021"
"8600000US94022","18371","11208","4386","2777","ZCTA5 94022"
"8600000US94024","22194","15141","4647","2406","ZCTA5 94024"
"8600000US94025","39434","20365","4579","14490","ZCTA5 94025"
"8600000US94027","6704","4061","2003","640","ZCTA5 94027"
"8600000US94028","6484","3989","1620","875","ZCTA5 94028"
"8600000US94030","21222","10867","3106","7249","ZCTA5 94030"
"8600000US94037","2913","2090","317","506","ZCTA5 94037"
"8600000US94038","2920","1833","575","512","ZCTA5 94038"
"8600000US94040","32821","11433","2851","18537","ZCTA5 94040"
"8600000US94041","13244","3560","1125","8559","ZCTA5 94041"
"8600000US94043","28316","10626","2340","15350","ZCTA5 94043"
"8600000US94044","37114","22850","3758","10506","ZCTA5 94044"
"8600000US94060","1435","410","147","878","ZCTA5 94060"
"8600000US94061","36078","14646","2914","18518","ZCTA5 94061"
"8600000US94062","25588","15754","3885","5949","ZCTA5 94062"
"8600000US94063","29621","8620","1730","19271","ZCTA5 94063"
"8600000US94065","11341","7278","958","3105","ZCTA5 94065"
"8600000US94066","40732","20752","3974","16006","ZCTA5 94066"
"8600000US94070","29075","18882","3429","6764","ZCTA5 94070"
"8600000US94074","214","124","29","61","ZCTA5 94074"
"8600000US94080","63448","31910","6166","25372","ZCTA5 94080"
"8600000US94085","21101","6549","1197","13355","ZCTA5 94085"
"8600000US94086","45578","12313","3277","29988","ZCTA5 94086"
"8600000US94087","53741","25512","6807","21422","ZCTA5 94087"
"8600000US94089","19213","9834","3415","5964","ZCTA5 94089"
"8600000US94102","27732","1685","215","25832","ZCTA5 94102"
"8600000US94103","24286","3434","437","20415","ZCTA5 94103"
"8600000US94104","382","82","18","282","ZCTA5 94104"
"8600000US94105","5732","2423","263","3046","ZCTA5 94105"
"8600000US94107","25434","9383","1117","14934","ZCTA5 94107"
"8600000US94108","13532","721","386","12425","ZCTA5 94108"
"8600000US94109","54044","5946","2464","45634","ZCTA5 94109"
"8600000US94110","67568","19236","3950","44382","ZCTA5 94110"
"8600000US94111","3662","589","225","2848","ZCTA5 94111"
"8600000US94112","78575","41094","9905","27576","ZCTA5 94112"
"8600000US94114","30920","11801","2320","16799","ZCTA5 94114"
"8600000US94115","32125","6870","1741","23514","ZCTA5 94115"
"8600000US94116","43367","21422","8413","13532","ZCTA5 94116"
"8600000US94117","36034","9816","1636","24582","ZCTA5 94117"
"8600000US94118","37789","10718","4320","22751","ZCTA5 94118"
"8600000US94121","40771","12638","5608","22525","ZCTA5 94121"
"8600000US94122","55613","20752","8062","26799","ZCTA5 94122"
"8600000US94123","23003","5155","1940","15908","ZCTA5 94123"
"8600000US94124","33582","14510","2835","16237","ZCTA5 94124"
"8600000US94127","19141","12573","3316","3252","ZCTA5 94127"
"8600000US94128","0","0","0","0","ZCTA5 94128"
"8600000US94129","3175","10","1","3164","ZCTA5 94129"
"8600000US94130","2182","0","0","2182","ZCTA5 94130"
"8600000US94131","25825","12043","3015","10767","ZCTA5 94131"
"8600000US94132","25924","9478","2672","13774","ZCTA5 94132"
"8600000US94133","26206","2681","1645","21880","ZCTA5 94133"
"8600000US94134","40399","19350","6019","15030","ZCTA5 94134"
"8600000US94158","3968","973","79","2916","ZCTA5 94158"
"8600000US94301","16679","7349","2689","6641","ZCTA5 94301"
"8600000US94303","45290","21337","4269","19684","ZCTA5 94303"
"8600000US94304","3464","245","332","2887","ZCTA5 94304"
"8600000US94305","7732","1512","548","5672","ZCTA5 94305"
"8600000US94306","26388","11964","3618","10806","ZCTA5 94306"
"8600000US94401","33676","11745","2406","19525","ZCTA5 94401"
"8600000US94402","23721","12781","3254","7686","ZCTA5 94402"
"8600000US94403","39151","18561","3948","16642","ZCTA5 94403"
"8600000US94404","33640","17030","3059","13551","ZCTA5 94404"
"8600000US94501","58728","20969","5054","32705","ZCTA5 94501"
"8600000US94502","13588","9062","1957","2569","ZCTA5 94502"
"8600000US94503","19625","13489","1678","4458","ZCTA5 94503"
"8600000US94505","13366","9736","847","2783","ZCTA5 94505"
"8600000US94506","22236","18325","1555","2356","ZCTA5 94506"
"8600000US94507","14855","11525","2116","1214","ZCTA5 94507"
"8600000US94508","2668","1162","373","1133","ZCTA5 94508"
"8600000US94509","61906","29185","5009","27712","ZCTA5 94509"
"8600000US94510","27062","17010","2533","7519","ZCTA5 94510"
"8600000US94511","2123","859","757","507","ZCTA5 94511"
"8600000US94512","108","24","19","65","ZCTA5 94512"
"8600000US94513","54395","37064","3562","13769","ZCTA5 94513"
"8600000US94514","1260","575","226","459","ZCTA5 94514"
"8600000US94515","6931","2481","1281","3169","ZCTA5 94515"
"8600000US94516","211","60","62","89","ZCTA5 94516"
"8600000US94517","12246","9692","1347","1207","ZCTA5 94517"
"8600000US94518","26366","14246","3236","8884","ZCTA5 94518"
"8600000US94519","18240","10164","1832","6244","ZCTA5 94519"
"8600000US94520","36888","11021","2108","23759","ZCTA5 94520"
"8600000US94521","41144","25974","3661","11509","ZCTA5 94521"
"8600000US94523","33100","18273","3218","11609","ZCTA5 94523"
"8600000US94525","3127","1479","347","1301","ZCTA5 94525"
"8600000US94526","31019","23217","3302","4500","ZCTA5 94526"
"8600000US94528","964","720","180","64","ZCTA5 94528"
"8600000US94530","23784","10931","3698","9155","ZCTA5 94530"
"8600000US94531","40159","29218","1063","9878","ZCTA5 94531"
"8600000US94533","67732","31038","5171","31523","ZCTA5 94533"
"8600000US94534","36370","25942","2793","7635","ZCTA5 94534"
"8600000US94535","2885","9","17","2859","ZCTA5 94535"
"8600000US94536","68192","35294","5829","27069","ZCTA5 94536"
"8600000US94538","60407","26693","4193","29521","ZCTA5 94538"
"8600000US94539","49804","34965","5800","9039","ZCTA5 94539"
"8600000US94541","60191","22257","3569","34365","ZCTA5 94541"
"8600000US94542","11601","6700","993","3908","ZCTA5 94542"
"8600000US94544","72397","30718","5675","36004","ZCTA5 94544"
"8600000US94545","29395","17277","2863","9255","ZCTA5 94545"
"8600000US94546","41642","22010","4947","14685","ZCTA5 94546"
"8600000US94547","24037","17644","1447","4946","ZCTA5 94547"
"8600000US94548","412","195","75","142","ZCTA5 94548"
"8600000US94549","26740","17755","3808","5177","ZCTA5 94549"
"8600000US94550","46439","29870","4403","12166","ZCTA5 94550"
"8600000US94551","36712","22563","2323","11826","ZCTA5 94551"
"8600000US94552","14404","11262","1604","1538","ZCTA5 94552"
"8600000US94553","45672","26841","5057","13774","ZCTA5 94553"
"8600000US94555","34058","21136","2711","10211","ZCTA5 94555"
"8600000US94556","14479","9921","2327","2231","ZCTA5 94556"
"8600000US94558","65021","32819","8485","23717","ZCTA5 94558"
"8600000US94559","26414","10129","2110","14175","ZCTA5 94559"
"8600000US94560","42428","24934","3555","13939","ZCTA5 94560"
"8600000US94561","36412","25443","1978","8991","ZCTA5 94561"
"8600000US94563","17629","13044","2990","1595","ZCTA5 94563"
"8600000US94564","18219","10880","2251","5088","ZCTA5 94564"
"8600000US94565","84247","42301","6004","35942","ZCTA5 94565"
"8600000US94566","40484","26679","3818","9987","ZCTA5 94566"
"8600000US94567","618","385","67","166","ZCTA5 94567"
"8600000US94568","40242","25126","1817","13299","ZCTA5 94568"
"8600000US94569","198","84","41","73","ZCTA5 94569"
"8600000US94571","7908","4288","1573","2047","ZCTA5 94571"
"8600000US94572","8643","4685","840","3118","ZCTA5 94572"
"8600000US94573","94","19","15","60","ZCTA5 94573"
"8600000US94574","8581","3329","1380","3872","ZCTA5 94574"
"8600000US94575","1","0","1","0","ZCTA5 94575"
"8600000US94576","147","55","29","63","ZCTA5 94576"
"8600000US94577","45105","21760","4558","18787","ZCTA5 94577"
"8600000US94578","37662","12946","3061","21655","ZCTA5 94578"
"8600000US94579","20538","12178","3209","5151","ZCTA5 94579"
"8600000US94580","27012","15608","3152","8252","ZCTA5 94580"
"8600000US94582","38532","28917","1136","8479","ZCTA5 94582"
"8600000US94583","34787","23547","2213","9027","ZCTA5 94583"
"8600000US94585","28111","18074","1249","8788","ZCTA5 94585"
"8600000US94586","925","578","144","203","ZCTA5 94586"
"8600000US94587","68998","40696","5576","22726","ZCTA5 94587"
"8600000US94588","30786","20345","2272","8169","ZCTA5 94588"
"8600000US94589","29322","16234","2593","10495","ZCTA5 94589"
"8600000US94590","34617","11520","2753","20344","ZCTA5 94590"
"8600000US94591","52695","32172","3725","16798","ZCTA5 94591"
"8600000US94592","742","577","20","145","ZCTA5 94592"
"8600000US94595","15939","7299","6056","2584","ZCTA5 94595"
"8600000US94596","19937","8716","1765","9456","ZCTA5 94596"
"8600000US94597","20052","9227","1590","9235","ZCTA5 94597"
"8600000US94598","25560","16667","3881","5012","ZCTA5 94598"
"8600000US94599","2033","805","531","697","ZCTA5 94599"
"8600000US94601","49455","13728","2800","32927","ZCTA5 94601"
"8600000US94602","28169","13850","2860","11459","ZCTA5 94602"
"8600000US94603","31162","12757","2029","16376","ZCTA5 94603"
"8600000US94605","38792","19566","2810","16416","ZCTA5 94605"
"8600000US94606","36381","6758","2338","27285","ZCTA5 94606"
"8600000US94607","23617","4836","1182","17599","ZCTA5 94607"
"8600000US94608","27141","8150","1469","17522","ZCTA5 94608"
"8600000US94609","19920","5701","1061","13158","ZCTA5 94609"
"8600000US94610","28998","10894","2218","15886","ZCTA5 94610"
"8600000US94611","36391","20355","4283","11753","ZCTA5 94611"
"8600000US94612","13169","916","256","11997","ZCTA5 94612"
"8600000US94613","27","0","0","27","ZCTA5 94613"
"8600000US94618","15756","8779","2189","4788","ZCTA5 94618"
"8600000US94619","22728","12068","2451","8209","ZCTA5 94619"
"8600000US94621","29560","9835","1533","18192","ZCTA5 94621"
"8600000US94702","15729","6645","1501","7583","ZCTA5 94702"
"8600000US94703","19286","6543","1508","11235","ZCTA5 94703"
"8600000US94704","18660","1341","449","16870","ZCTA5 94704"
"8600000US94705","12544","5931","1752","4861","ZCTA5 94705"
"8600000US94706","19565","7859","1980","9726","ZCTA5 94706"
"8600000US94707","11710","7577","2508","1625","ZCTA5 94707"
"8600000US94708","10954","6787","2459","1708","ZCTA5 94708"
"8600000US94709","10039","1927","736","7376","ZCTA5 94709"
"8600000US94710","6558","2136","566","3856","ZCTA5 94710"
"8600000US94720","262","2","4","256","ZCTA5 94720"
"8600000US94801","28904","10160","2012","16732","ZCTA5 94801"
"8600000US94803","24757","14578","2967","7212","ZCTA5 94803"
"8600000US94804","38331","15429","2895","20007","ZCTA5 94804"
"8600000US94805","13632","7047","1476","5109","ZCTA5 94805"
"8600000US94806","58628","27501","4557","26570","ZCTA5 94806"
"8600000US94850","0","0","0","0","ZCTA5 94850"
"8600000US94901","39888","14547","3372","21969","ZCTA5 94901"
"8600000US94903","27835","15179","4179","8477","ZCTA5 94903"
"8600000US94904","11860","6318","1796","3746","ZCTA5 94904"
"8600000US94920","12436","6723","2160","3553","ZCTA5 94920"
"8600000US94922","425","136","62","227","ZCTA5 94922"
"8600000US94923","1400","695","267","438","ZCTA5 94923"
"8600000US94924","1450","545","338","567","ZCTA5 94924"
"8600000US94925","9253","5576","1092","2585","ZCTA5 94925"
"8600000US94928","40651","19412","3490","17749","ZCTA5 94928"
"8600000US94929","264","143","83","38","ZCTA5 94929"
"8600000US94930","8478","4935","823","2720","ZCTA5 94930"
"8600000US94931","8437","4359","736","3342","ZCTA5 94931"
"8600000US94933","856","507","118","231","ZCTA5 94933"
"8600000US94937","837","253","191","393","ZCTA5 94937"
"8600000US94938","812","407","142","263","ZCTA5 94938"
"8600000US94939","6849","3196","736","2917","ZCTA5 94939"
"8600000US94940","268","79","44","145","ZCTA5 94940"
"8600000US94941","30161","17365","3838","8958","ZCTA5 94941"
"8600000US94945","17089","9833","1957","5299","ZCTA5 94945"
"8600000US94946","699","352","146","201","ZCTA5 94946"
"8600000US94947","23849","13858","2667","7324","ZCTA5 94947"
"8600000US94949","17085","8956","1701","6428","ZCTA5 94949"
"8600000US94950","86","18","17","51","ZCTA5 94950"
"8600000US94951","4116","2353","562","1201","ZCTA5 94951"
"8600000US94952","31861","15111","3775","12975","ZCTA5 94952"
"8600000US94954","37181","21832","3741","11608","ZCTA5 94954"
"8600000US94956","1753","599","319","835","ZCTA5 94956"
"8600000US94957","1280","820","314","146","ZCTA5 94957"
"8600000US94960","15617","9953","1845","3819","ZCTA5 94960"
"8600000US94963","569","381","55","133","ZCTA5 94963"
"8600000US94964","240","15","2","223","ZCTA5 94964"
"8600000US94965","10719","3757","1442","5520","ZCTA5 94965"
"8600000US94970","676","324","135","217","ZCTA5 94970"
"8600000US94971","310","116","62","132","ZCTA5 94971"
"8600000US94972","52","6","8","38","ZCTA5 94972"
"8600000US94973","1422","903","187","332","ZCTA5 94973"
"8600000US95002","2077","919","345","813","ZCTA5 95002"
"8600000US95003","23871","13761","3199","6911","ZCTA5 95003"
"8600000US95004","3918","2437","577","904","ZCTA5 95004"
"8600000US95005","6256","4140","645","1471","ZCTA5 95005"
"8600000US95006","8976","5867","977","2132","ZCTA5 95006"
"8600000US95007","676","379","51","246","ZCTA5 95007"
"8600000US95008","45016","20541","3698","20777","ZCTA5 95008"
"8600000US95010","8996","3131","987","4878","ZCTA5 95010"
"8600000US95012","10306","4008","978","5320","ZCTA5 95012"
"8600000US95013","80","1","17","62","ZCTA5 95013"
"8600000US95014","60374","29349","7416","23609","ZCTA5 95014"
"8600000US95017","734","284","118","332","ZCTA5 95017"
"8600000US95018","7721","4851","764","2106","ZCTA5 95018"
"8600000US95019","7727","2746","526","4455","ZCTA5 95019"
"8600000US95020","56479","29292","3972","23215","ZCTA5 95020"
"8600000US95023","48619","26783","3835","18001","ZCTA5 95023"
"8600000US95030","12592","7717","2154","2721","ZCTA5 95030"
"8600000US95032","24871","14473","2982","7416","ZCTA5 95032"
"8600000US95033","9348","6374","1280","1694","ZCTA5 95033"
"8600000US95035","64245","37091","5510","21644","ZCTA5 95035"
"8600000US95037","45138","27329","4168","13641","ZCTA5 95037"
"8600000US95039","1354","520","258","576","ZCTA5 95039"
"8600000US95041","160","60","16","84","ZCTA5 95041"
"8600000US95043","627","186","150","291","ZCTA5 95043"
"8600000US95045","3991","1856","518","1617","ZCTA5 95045"
"8600000US95046","6312","3484","598","2230","ZCTA5 95046"
"8600000US95050","35470","10916","2708","21846","ZCTA5 95050"
"8600000US95051","54216","22660","5570","25986","ZCTA5 95051"
"8600000US95053","25","23","0","2","ZCTA5 95053"
"8600000US95054","22913","10367","941","11605","ZCTA5 95054"
"8600000US95060","44438","16336","4854","23248","ZCTA5 95060"
"8600000US95062","35464","13621","3778","18065","ZCTA5 95062"
"8600000US95064","946","329","68","549","ZCTA5 95064"
"8600000US95065","8022","4383","1026","2613","ZCTA5 95065"
"8600000US95066","14467","9187","1851","3429","ZCTA5 95066"
"8600000US95070","30406","20556","6195","3655","ZCTA5 95070"
"8600000US95073","10101","5597","1549","2955","ZCTA5 95073"
"8600000US95075","331","166","39","126","ZCTA5 95075"
"8600000US95076","81245","34288","7115","39842","ZCTA5 95076"
"8600000US95110","16675","5295","802","10578","ZCTA5 95110"
"8600000US95111","58165","28026","5803","24336","ZCTA5 95111"
"8600000US95112","50625","13328","3440","33857","ZCTA5 95112"
"8600000US95113","874","70","15","789","ZCTA5 95113"
"8600000US95116","50928","17249","3135","30544","ZCTA5 95116"
"8600000US95117","29864","7972","1785","20107","ZCTA5 95117"
"8600000US95118","31753","17561","2992","11200","ZCTA5 95118"
"8600000US95119","9889","6504","751","2634","ZCTA5 95119"
"8600000US95120","37410","28070","5277","4063","ZCTA5 95120"
"8600000US95121","36986","23111","3097","10778","ZCTA5 95121"
"8600000US95122","56371","25262","3660","27449","ZCTA5 95122"
"8600000US95123","61998","35626","4968","21404","ZCTA5 95123"
"8600000US95124","46748","29418","5015","12315","ZCTA5 95124"
"8600000US95125","51177","26471","6065","18641","ZCTA5 95125"
"8600000US95126","30848","9886","1331","19631","ZCTA5 95126"
"8600000US95127","60670","33481","4830","22359","ZCTA5 95127"
"8600000US95128","33946","11822","2442","19682","ZCTA5 95128"
"8600000US95129","38482","18837","4515","15130","ZCTA5 95129"
"8600000US95130","13891","6904","1369","5618","ZCTA5 95130"
"8600000US95131","28479","16430","3036","9013","ZCTA5 95131"
"8600000US95132","40161","24978","4050","11133","ZCTA5 95132"
"8600000US95133","25227","12717","2012","10498","ZCTA5 95133"
"8600000US95134","15249","3219","1530","10500","ZCTA5 95134"
"8600000US95135","20066","14952","2854","2260","ZCTA5 95135"
"8600000US95136","42781","21473","3786","17522","ZCTA5 95136"
"8600000US95138","18840","14417","1586","2837","ZCTA5 95138"
"8600000US95139","6748","4768","504","1476","ZCTA5 95139"
"8600000US95140","191","56","50","85","ZCTA5 95140"
"8600000US95148","45337","32598","3472","9267","ZCTA5 95148"
"8600000US95202","6333","436","100","5797","ZCTA5 95202"
"8600000US95203","14907","4644","1226","9037","ZCTA5 95203"
"8600000US95204","27271","11350","3406","12515","ZCTA5 95204"
"8600000US95205","37780","13406","3775","20599","ZCTA5 95205"
"8600000US95206","64607","32659","3993","27955","ZCTA5 95206"
"8600000US95207","46797","13478","4070","29249","ZCTA5 95207"
"8600000US95209","38789","23346","2598","12845","ZCTA5 95209"
"8600000US95210","38528","14523","2372","21633","ZCTA5 95210"
"8600000US95211","86","0","0","86","ZCTA5 95211"
"8600000US95212","25136","16649","2306","6181","ZCTA5 95212"
"8600000US95215","22678","10135","3329","9214","ZCTA5 95215"
"8600000US95219","27827","15064","2110","10653","ZCTA5 95219"
"8600000US95220","7244","3964","1269","2011","ZCTA5 95220"
"8600000US95222","5245","2283","1232","1730","ZCTA5 95222"
"8600000US95223","4611","2517","1162","932","ZCTA5 95223"
"8600000US95224","429","198","111","120","ZCTA5 95224"
"8600000US95225","672","413","142","117","ZCTA5 95225"
"8600000US95226","84","50","18","16","ZCTA5 95226"
"8600000US95227","941","481","201","259","ZCTA5 95227"
"8600000US95228","3976","2279","525","1172","ZCTA5 95228"
"8600000US95230","710","235","138","337","ZCTA5 95230"
"8600000US95231","2601","1088","309","1204","ZCTA5 95231"
"8600000US95232","304","153","75","76","ZCTA5 95232"
"8600000US95233","436","252","68","116","ZCTA5 95233"
"8600000US95234","70","0","3","67","ZCTA5 95234"
"8600000US95236","4223","1972","766","1485","ZCTA5 95236"
"8600000US95237","3159","1708","531","920","ZCTA5 95237"
"8600000US95240","46229","16753","4753","24723","ZCTA5 95240"
"8600000US95242","25268","13590","3634","8044","ZCTA5 95242"
"8600000US95245","2277","1156","588","533","ZCTA5 95245"
"8600000US95246","1615","873","456","286","ZCTA5 95246"
"8600000US95247","4270","2071","1087","1112","ZCTA5 95247"
"8600000US95248","301","112","112","77","ZCTA5 95248"
"8600000US95249","3712","1450","866","1396","ZCTA5 95249"
"8600000US95250","78","29","29","20","ZCTA5 95250"
"8600000US95251","767","401","154","212","ZCTA5 95251"
"8600000US95252","13444","9035","1958","2451","ZCTA5 95252"
"8600000US95254","480","336","64","80","ZCTA5 95254"
"8600000US95255","2041","922","587","532","ZCTA5 95255"
"8600000US95257","413","201","104","108","ZCTA5 95257"
"8600000US95258","4003","2254","567","1182","ZCTA5 95258"
"8600000US95301","35598","16810","3841","14947","ZCTA5 95301"
"8600000US95303","912","309","149","454","ZCTA5 95303"
"8600000US95304","11949","7242","1544","3163","ZCTA5 95304"
"8600000US95305","245","61","97","87","ZCTA5 95305"
"8600000US95306","970","447","196","327","ZCTA5 95306"
"8600000US95307","42352","21905","3703","16744","ZCTA5 95307"
"8600000US95310","1882","738","595","549","ZCTA5 95310"
"8600000US95311","2197","991","666","540","ZCTA5 95311"
"8600000US95312","268","153","60","55","ZCTA5 95312"
"8600000US95313","1386","332","261","793","ZCTA5 95313"
"8600000US95314","0","0","0","0","ZCTA5 95314"
"8600000US95315","12965","7377","1139","4449","ZCTA5 95315"
"8600000US95316","6570","3756","903","1911","ZCTA5 95316"
"8600000US95317","817","168","131","518","ZCTA5 95317"
"8600000US95318","541","41","167","333","ZCTA5 95318"
"8600000US95319","1602","413","269","920","ZCTA5 95319"
"8600000US95320","12786","6577","1685","4524","ZCTA5 95320"
"8600000US95321","3669","1821","944","904","ZCTA5 95321"
"8600000US95322","8942","3739","1160","4043","ZCTA5 95322"
"8600000US95323","1260","579","167","514","ZCTA5 95323"
"8600000US95324","7324","3432","1220","2672","ZCTA5 95324"
"8600000US95325","81","32","12","37","ZCTA5 95325"
"8600000US95326","9551","5319","1062","3170","ZCTA5 95326"
"8600000US95327","6082","2431","1476","2175","ZCTA5 95327"
"8600000US95328","3964","2092","293","1579","ZCTA5 95328"
"8600000US95329","2460","1470","485","505","ZCTA5 95329"
"8600000US95330","17841","11852","1257","4732","ZCTA5 95330"
"8600000US95333","2942","1489","419","1034","ZCTA5 95333"
"8600000US95334","15453","7589","1497","6367","ZCTA5 95334"
"8600000US95335","541","231","155","155","ZCTA5 95335"
"8600000US95336","42275","21535","4001","16739","ZCTA5 95336"
"8600000US95337","31415","18122","1905","11388","ZCTA5 95337"
"8600000US95338","10879","4862","2835","3182","ZCTA5 95338"
"8600000US95340","32270","13420","3206","15644","ZCTA5 95340"
"8600000US95341","32064","9897","2337","19830","ZCTA5 95341"
"8600000US95345","708","240","151","317","ZCTA5 95345"
"8600000US95346","1272","638","268","366","ZCTA5 95346"
"8600000US95348","30462","10769","2139","17554","ZCTA5 95348"
"8600000US95350","50109","20662","5745","23702","ZCTA5 95350"
"8600000US95351","46063","18139","3954","23970","ZCTA5 95351"
"8600000US95354","24637","9431","2052","13154","ZCTA5 95354"
"8600000US95355","57681","30449","5007","22225","ZCTA5 95355"
"8600000US95356","30808","16577","2994","11237","ZCTA5 95356"
"8600000US95357","11549","6781","1541","3227","ZCTA5 95357"
"8600000US95358","30710","14884","3230","12596","ZCTA5 95358"
"8600000US95360","11646","6485","895","4266","ZCTA5 95360"
"8600000US95361","31416","16937","3867","10612","ZCTA5 95361"
"8600000US95363","25140","14380","1730","9030","ZCTA5 95363"
"8600000US95364","53","5","12","36","ZCTA5 95364"
"8600000US95365","4774","2116","495","2163","ZCTA5 95365"
"8600000US95366","16479","10293","1724","4462","ZCTA5 95366"
"8600000US95367","23005","14525","1818","6662","ZCTA5 95367"
"8600000US95368","13541","9666","660","3215","ZCTA5 95368"
"8600000US95369","1099","232","226","641","ZCTA5 95369"
"8600000US95370","26132","12384","5198","8550","ZCTA5 95370"
"8600000US95372","1963","1239","241","483","ZCTA5 95372"
"8600000US95374","2030","733","318","979","ZCTA5 95374"
"8600000US95375","104","37","59","8","ZCTA5 95375"
"8600000US95376","49557","26138","2991","20428","ZCTA5 95376"
"8600000US95377","30888","22342","874","7672","ZCTA5 95377"
"8600000US95379","3880","1930","743","1207","ZCTA5 95379"
"8600000US95380","40865","15262","4097","21506","ZCTA5 95380"
"8600000US95382","35237","20137","2869","12231","ZCTA5 95382"
"8600000US95383","3937","1975","882","1080","ZCTA5 95383"
"8600000US95385","429","79","125","225","ZCTA5 95385"
"8600000US95386","9854","5573","842","3439","ZCTA5 95386"
"8600000US95387","634","69","93","472","ZCTA5 95387"
"8600000US95388","13074","5512","1235","6327","ZCTA5 95388"
"8600000US95389","730","32","39","659","ZCTA5 95389"
"8600000US95391","9959","7468","176","2315","ZCTA5 95391"
"8600000US95401","36390","15224","3194","17972","ZCTA5 95401"
"8600000US95403","43907","19641","3759","20507","ZCTA5 95403"
"8600000US95404","39095","18868","4083","16144","ZCTA5 95404"
"8600000US95405","20845","10302","2321","8222","ZCTA5 95405"
"8600000US95407","38760","15976","2675","20109","ZCTA5 95407"
"8600000US95409","26805","12702","4853","9250","ZCTA5 95409"
"8600000US95410","931","317","303","311","ZCTA5 95410"
"8600000US95412","396","117","141","138","ZCTA5 95412"
"8600000US95415","1586","379","332","875","ZCTA5 95415"
"8600000US95417","297","143","93","61","ZCTA5 95417"
"8600000US95420","372","158","78","136","ZCTA5 95420"
"8600000US95421","1496","600","443","453","ZCTA5 95421"
"8600000US95422","15125","4769","3108","7248","ZCTA5 95422"
"8600000US95423","3747","1584","1074","1089","ZCTA5 95423"
"8600000US95425","10730","5576","1439","3715","ZCTA5 95425"
"8600000US95426","2146","1313","349","484","ZCTA5 95426"
"8600000US95427","459","129","175","155","ZCTA5 95427"
"8600000US95428","2506","539","1029","938","ZCTA5 95428"
"8600000US95429","70","13","40","17","ZCTA5 95429"
"8600000US95430","44","15","9","20","ZCTA5 95430"
"8600000US95431","0","0","0","0","ZCTA5 95431"
"8600000US95432","426","148","109","169","ZCTA5 95432"
"8600000US95435","82","33","29","20","ZCTA5 95435"
"8600000US95436","5362","3038","772","1552","ZCTA5 95436"
"8600000US95437","14325","5194","2774","6357","ZCTA5 95437"
"8600000US95439","656","317","84","255","ZCTA5 95439"
"8600000US95441","1912","649","375","888","ZCTA5 95441"
"8600000US95442","3132","1459","415","1258","ZCTA5 95442"
"8600000US95443","233","61","74","98","ZCTA5 95443"
"8600000US95444","748","409","114","225","ZCTA5 95444"
"8600000US95445","2081","991","502","588","ZCTA5 95445"
"8600000US95446","4708","2029","738","1941","ZCTA5 95446"
"8600000US95448","16535","6913","2424","7198","ZCTA5 95448"
"8600000US95449","1436","346","325","765","ZCTA5 95449"
"8600000US95450","387","171","75","141","ZCTA5 95450"
"8600000US95451","11189","5370","2169","3650","ZCTA5 95451"
"8600000US95452","1372","757","259","356","ZCTA5 95452"
"8600000US95453","10875","4729","2265","3881","ZCTA5 95453"
