"GEO_ID","H001001","NAME"
"id","Total","Geographic Area Name"
"8600000US95312","84","ZCTA5 95312"
"8600000US95313","532","ZCTA5 95313"
"8600000US95314","106","ZCTA5 95314"
"8600000US95315","3528","ZCTA5 95315"
"8600000US95316","2279","ZCTA5 95316"
"8600000US95317","277","ZCTA5 95317"
"8600000US95318","304","ZCTA5 95318"
"8600000US95319","565","ZCTA5 95319"
"8600000US95320","4657","ZCTA5 95320"
"8600000US95321","3656","ZCTA5 95321"
"8600000US95322","3398","ZCTA5 95322"
"8600000US95323","411","ZCTA5 95323"
"8600000US95324","2604","ZCTA5 95324"
"8600000US95325","42","ZCTA5 95325"
"8600000US95326","3328","ZCTA5 95326"
"8600000US95327","2978","ZCTA5 95327"
"8600000US95328","1105","ZCTA5 95328"
"8600000US95329","1355","ZCTA5 95329"
"8600000US95330","5181","ZCTA5 95330"
"8600000US95333","956","ZCTA5 95333"
"8600000US95334","4098","ZCTA5 95334"
"8600000US95335","1225","ZCTA5 95335"
"8600000US95336","15067","ZCTA5 95336"
"8600000US95337","10622","ZCTA5 95337"
"8600000US95338","5746","ZCTA5 95338"
"8600000US95340","12642","ZCTA5 95340"
"8600000US95341","9330","ZCTA5 95341"
"8600000US95345","365","ZCTA5 95345"
"8600000US95346","1375","ZCTA5 95346"
"8600000US95348","11276","ZCTA5 95348"
"8600000US95350","20928","ZCTA5 95350"
"8600000US95351","13749","ZCTA5 95351"
"8600000US95354","9836","ZCTA5 95354"
"8600000US95355","22505","ZCTA5 95355"
"8600000US95356","11949","ZCTA5 95356"
"8600000US95357","3861","ZCTA5 95357"
"8600000US95358","9228","ZCTA5 95358"
"8600000US95360","3935","ZCTA5 95360"
"8600000US95361","12050","ZCTA5 95361"
"8600000US95363","8085","ZCTA5 95363"
"8600000US95364","539","ZCTA5 95364"
"8600000US95365","1272","ZCTA5 95365"
"8600000US95366","5991","ZCTA5 95366"
"8600000US95367","7271","ZCTA5 95367"
"8600000US95368","4159","ZCTA5 95368"
"8600000US95369","502","ZCTA5 95369"
"8600000US95370","13100","ZCTA5 95370"
"8600000US95372","848","ZCTA5 95372"
"8600000US95374","700","ZCTA5 95374"
"8600000US95375","393","ZCTA5 95375"
"8600000US95376","16589","ZCTA5 95376"
"8600000US95377","8819","ZCTA5 95377"
"8600000US95379","1760","ZCTA5 95379"
"8600000US95380","14525","ZCTA5 95380"
"8600000US95382","13132","ZCTA5 95382"
"8600000US95383","3355","ZCTA5 95383"
"8600000US95385","189","ZCTA5 95385"
"8600000US95386","3203","ZCTA5 95386"
"8600000US95387","189","ZCTA5 95387"
"8600000US95388","3912","ZCTA5 95388"
"8600000US95389","875","ZCTA5 95389"
"8600000US95391","3331","ZCTA5 95391"
"8600000US95401","14062","ZCTA5 95401"
"8600000US95403","17965","ZCTA5 95403"
"8600000US95404","17039","ZCTA5 95404"
"8600000US95405","9251","ZCTA5 95405"
"8600000US95407","12442","ZCTA5 95407"
"8600000US95409","12983","ZCTA5 95409"
"8600000US95410","582","ZCTA5 95410"
"8600000US95412","203","ZCTA5 95412"
"8600000US95415","629","ZCTA5 95415"
"8600000US95417","139","ZCTA5 95417"
"8600000US95420","215","ZCTA5 95420"
"8600000US95421","1289","ZCTA5 95421"
"8600000US95422","8546","ZCTA5 95422"
"8600000US95423","2680","ZCTA5 95423"
"8600000US95425","4544","ZCTA5 95425"
"8600000US95426","1315","ZCTA5 95426"
"8600000US95427","243","ZCTA5 95427"
"8600000US95428","1160","ZCTA5 95428"
"8600000US95429","60","ZCTA5 95429"
"8600000US95430","32","ZCTA5 95430"
"8600000US95431","0","ZCTA5 95431"
"8600000US95432","312","ZCTA5 95432"
"8600000US95435","26","ZCTA5 95435"
"8600000US95436","2995","ZCTA5 95436"
"8600000US95437","7082","ZCTA5 95437"
"8600000US95439","263","ZCTA5 95439"
"8600000US95441","847","ZCTA5 95441"
"8600000US95442","1750","ZCTA5 95442"
"8600000US95443","222","ZCTA5 95443"
"8600000US95444","288","ZCTA5 95444"
"8600000US95445","1421","ZCTA5 95445"
"8600000US95446","3565","ZCTA5 95446"
"8600000US95448","7753","ZCTA5 95448"
"8600000US95449","606","ZCTA5 95449"
"8600000US95450","366","ZCTA5 95450"
"8600000US95451","5911","ZCTA5 95451"
"8600000US95452","760","ZCTA5 95452"
"8600000US95453","5533","ZCTA5 95453"
"8600000US95454","1331","ZCTA5 95454"
"8600000US95456","605","ZCTA5 95456"
"8600000US95457","1712","ZCTA5 95457"
"8600000US95458","1904","ZCTA5 95458"
"8600000US95459","421","ZCTA5 95459"
"8600000US95460","1555","ZCTA5 95460"
"8600000US95461","1886","ZCTA5 95461"
"8600000US95462","1135","ZCTA5 95462"
"8600000US95463","134","ZCTA5 95463"
"8600000US95464","1582","ZCTA5 95464"
"8600000US95465","1314","ZCTA5 95465"
"8600000US95466","461","ZCTA5 95466"
"8600000US95467","2565","ZCTA5 95467"
"8600000US95468","703","ZCTA5 95468"
"8600000US95469","1014","ZCTA5 95469"
"8600000US95470","2391","ZCTA5 95470"
"8600000US95471","434","ZCTA5 95471"
"8600000US95472","13187","ZCTA5 95472"
"8600000US95476","16559","ZCTA5 95476"
"8600000US95482","12571","ZCTA5 95482"
"8600000US95485","1265","ZCTA5 95485"
"8600000US95486","67","ZCTA5 95486"
"8600000US95488","219","ZCTA5 95488"
"8600000US95490","6012","ZCTA5 95490"
"8600000US95492","10192","ZCTA5 95492"
"8600000US95493","104","ZCTA5 95493"
"8600000US95494","77","ZCTA5 95494"
"8600000US95497","1818","ZCTA5 95497"
"8600000US95501","10574","ZCTA5 95501"
"8600000US95503","10555","ZCTA5 95503"
"8600000US95511","206","ZCTA5 95511"
"8600000US95514","136","ZCTA5 95514"
"8600000US95519","7585","ZCTA5 95519"
"8600000US95521","9068","ZCTA5 95521"
"8600000US95524","813","ZCTA5 95524"
"8600000US95525","830","ZCTA5 95525"
"8600000US95526","301","ZCTA5 95526"
"8600000US95527","455","ZCTA5 95527"
"8600000US95528","546","ZCTA5 95528"
"8600000US95531","9176","ZCTA5 95531"
"8600000US95536","1397","ZCTA5 95536"
"8600000US95537","143","ZCTA5 95537"
"8600000US95540","5722","ZCTA5 95540"
"8600000US95542","1390","ZCTA5 95542"
"8600000US95543","425","ZCTA5 95543"
"8600000US95545","100","ZCTA5 95545"
"8600000US95546","1417","ZCTA5 95546"
"8600000US95547","506","ZCTA5 95547"
"8600000US95548","647","ZCTA5 95548"
"8600000US95549","382","ZCTA5 95549"
"8600000US95550","73","ZCTA5 95550"
"8600000US95551","732","ZCTA5 95551"
"8600000US95552","749","ZCTA5 95552"
"8600000US95553","612","ZCTA5 95553"
"8600000US95554","336","ZCTA5 95554"
"8600000US95555","238","ZCTA5 95555"
"8600000US95556","353","ZCTA5 95556"
"8600000US95558","360","ZCTA5 95558"
"8600000US95559","110","ZCTA5 95559"
"8600000US95560","867","ZCTA5 95560"
"8600000US95562","1486","ZCTA5 95562"
"8600000US95563","395","ZCTA5 95563"
"8600000US95564","192","ZCTA5 95564"
"8600000US95565","394","ZCTA5 95565"
"8600000US95567","927","ZCTA5 95567"
"8600000US95568","102","ZCTA5 95568"
"8600000US95569","154","ZCTA5 95569"
"8600000US95570","1571","ZCTA5 95570"
"8600000US95571","137","ZCTA5 95571"
"8600000US95573","1136","ZCTA5 95573"
"8600000US95585","300","ZCTA5 95585"
"8600000US95587","119","ZCTA5 95587"
"8600000US95589","1159","ZCTA5 95589"
"8600000US95595","175","ZCTA5 95595"
"8600000US95601","111","ZCTA5 95601"
"8600000US95602","7496","ZCTA5 95602"
"8600000US95603","12243","ZCTA5 95603"
"8600000US95604","117","ZCTA5 95604"
"8600000US95605","5251","ZCTA5 95605"
"8600000US95606","87","ZCTA5 95606"
"8600000US95607","219","ZCTA5 95607"
"8600000US95608","27325","ZCTA5 95608"
"8600000US95610","18539","ZCTA5 95610"
"8600000US95612","502","ZCTA5 95612"
"8600000US95614","1680","ZCTA5 95614"
"8600000US95615","333","ZCTA5 95615"
"8600000US95616","17982","ZCTA5 95616"
"8600000US95618","10257","ZCTA5 95618"
"8600000US95619","2139","ZCTA5 95619"
"8600000US95620","7048","ZCTA5 95620"
"8600000US95621","16768","ZCTA5 95621"
"8600000US95623","1633","ZCTA5 95623"
"8600000US95624","19978","ZCTA5 95624"
"8600000US95625","69","ZCTA5 95625"
"8600000US95626","2041","ZCTA5 95626"
"8600000US95627","1224","ZCTA5 95627"
"8600000US95628","17294","ZCTA5 95628"
"8600000US95629","453","ZCTA5 95629"
"8600000US95630","26093","ZCTA5 95630"
"8600000US95631","2667","ZCTA5 95631"
"8600000US95632","9633","ZCTA5 95632"
"8600000US95633","1515","ZCTA5 95633"
"8600000US95634","1580","ZCTA5 95634"
"8600000US95635","543","ZCTA5 95635"
"8600000US95636","678","ZCTA5 95636"
"8600000US95637","191","ZCTA5 95637"
"8600000US95638","766","ZCTA5 95638"
"8600000US95639","116","ZCTA5 95639"
"8600000US95640","3189","ZCTA5 95640"
"8600000US95641","1190","ZCTA5 95641"
"8600000US95642","3529","ZCTA5 95642"
"8600000US95645","738","ZCTA5 95645"
"8600000US95646","729","ZCTA5 95646"
"8600000US95648","19219","ZCTA5 95648"
"8600000US95650","4792","ZCTA5 95650"
"8600000US95651","302","ZCTA5 95651"
"8600000US95652","223","ZCTA5 95652"
"8600000US95653","147","ZCTA5 95653"
"8600000US95655","1561","ZCTA5 95655"
"8600000US95658","2589","ZCTA5 95658"
"8600000US95659","328","ZCTA5 95659"
"8600000US95660","10871","ZCTA5 95660"
"8600000US95661","12455","ZCTA5 95661"
"8600000US95662","12623","ZCTA5 95662"
"8600000US95663","926","ZCTA5 95663"
"8600000US95664","620","ZCTA5 95664"
"8600000US95665","2152","ZCTA5 95665"
"8600000US95666","3779","ZCTA5 95666"
"8600000US95667","16204","ZCTA5 95667"
"8600000US95668","330","ZCTA5 95668"
"8600000US95669","1182","ZCTA5 95669"
"8600000US95670","21636","ZCTA5 95670"
"8600000US95672","1856","ZCTA5 95672"
"8600000US95673","5239","ZCTA5 95673"
"8600000US95674","356","ZCTA5 95674"
"8600000US95675","201","ZCTA5 95675"
"8600000US95677","9568","ZCTA5 95677"
"8600000US95678","16978","ZCTA5 95678"
"8600000US95679","36","ZCTA5 95679"
"8600000US95680","48","ZCTA5 95680"
"8600000US95681","438","ZCTA5 95681"
"8600000US95682","11841","ZCTA5 95682"
"8600000US95683","2671","ZCTA5 95683"
"8600000US95684","1786","ZCTA5 95684"
"8600000US95685","2449","ZCTA5 95685"
"8600000US95686","466","ZCTA5 95686"
"8600000US95687","22537","ZCTA5 95687"
"8600000US95688","12997","ZCTA5 95688"
"8600000US95689","793","ZCTA5 95689"
"8600000US95690","1123","ZCTA5 95690"
"8600000US95691","13497","ZCTA5 95691"
"8600000US95692","1834","ZCTA5 95692"
"8600000US95693","2612","ZCTA5 95693"
"8600000US95694","3274","ZCTA5 95694"
"8600000US95695","14689","ZCTA5 95695"
"8600000US95697","152","ZCTA5 95697"
"8600000US95698","99","ZCTA5 95698"
"8600000US95699","76","ZCTA5 95699"
"8600000US95701","573","ZCTA5 95701"
"8600000US95703","374","ZCTA5 95703"
"8600000US95709","2144","ZCTA5 95709"
"8600000US95713","4246","ZCTA5 95713"
"8600000US95714","277","ZCTA5 95714"
"8600000US95715","143","ZCTA5 95715"
"8600000US95717","144","ZCTA5 95717"
"8600000US95720","420","ZCTA5 95720"
"8600000US95721","505","ZCTA5 95721"
"8600000US95722","1942","ZCTA5 95722"
"8600000US95724","47","ZCTA5 95724"
"8600000US95726","4605","ZCTA5 95726"
"8600000US95728","1048","ZCTA5 95728"
"8600000US95735","398","ZCTA5 95735"
"8600000US95736","85","ZCTA5 95736"
"8600000US95742","2635","ZCTA5 95742"
"8600000US95746","7811","ZCTA5 95746"
"8600000US95747","19836","ZCTA5 95747"
"8600000US95757","11878","ZCTA5 95757"
"8600000US95758","21347","ZCTA5 95758"
"8600000US95762","13827","ZCTA5 95762"
"8600000US95765","12546","ZCTA5 95765"
"8600000US95776","6824","ZCTA5 95776"
"8600000US95811","4465","ZCTA5 95811"
"8600000US95814","6473","ZCTA5 95814"
"8600000US95815","10004","ZCTA5 95815"
"8600000US95816","10137","ZCTA5 95816"
"8600000US95817","6574","ZCTA5 95817"
"8600000US95818","10143","ZCTA5 95818"
"8600000US95819","8036","ZCTA5 95819"
"8600000US95820","13190","ZCTA5 95820"
"8600000US95821","16240","ZCTA5 95821"
"8600000US95822","16569","ZCTA5 95822"
"8600000US95823","24552","ZCTA5 95823"
"8600000US95824","9689","ZCTA5 95824"
"8600000US95825","16993","ZCTA5 95825"
"8600000US95826","16192","ZCTA5 95826"
"8600000US95827","7846","ZCTA5 95827"
"8600000US95828","18515","ZCTA5 95828"
"8600000US95829","7763","ZCTA5 95829"
"8600000US95830","311","ZCTA5 95830"
"8600000US95831","19186","ZCTA5 95831"
"8600000US95832","3222","ZCTA5 95832"
"8600000US95833","15007","ZCTA5 95833"
"8600000US95834","10085","ZCTA5 95834"
"8600000US95835","13606","ZCTA5 95835"
"8600000US95837","144","ZCTA5 95837"
"8600000US95838","11587","ZCTA5 95838"
"8600000US95841","8804","ZCTA5 95841"
"8600000US95842","12111","ZCTA5 95842"
"8600000US95843","14599","ZCTA5 95843"
"8600000US95864","10031","ZCTA5 95864"
"8600000US95901","12250","ZCTA5 95901"
"8600000US95903","843","ZCTA5 95903"
"8600000US95910","81","ZCTA5 95910"
"8600000US95912","1566","ZCTA5 95912"
"8600000US95914","285","ZCTA5 95914"
"8600000US95915","55","ZCTA5 95915"
"8600000US95916","1011","ZCTA5 95916"
"8600000US95917","1156","ZCTA5 95917"
"8600000US95918","1008","ZCTA5 95918"
"8600000US95919","714","ZCTA5 95919"
"8600000US95920","134","ZCTA5 95920"
"8600000US95922","412","ZCTA5 95922"
"8600000US95923","214","ZCTA5 95923"
"8600000US95925","163","ZCTA5 95925"
"8600000US95926","16385","ZCTA5 95926"
"8600000US95928","15496","ZCTA5 95928"
"8600000US95930","52","ZCTA5 95930"
"8600000US95932","3047","ZCTA5 95932"
"8600000US95934","161","ZCTA5 95934"
"8600000US95935","332","ZCTA5 95935"
"8600000US95936","297","ZCTA5 95936"
"8600000US95937","595","ZCTA5 95937"
"8600000US95938","1525","ZCTA5 95938"
"8600000US95939","308","ZCTA5 95939"
"8600000US95941","383","ZCTA5 95941"
"8600000US95942","965","ZCTA5 95942"
"8600000US95943","380","ZCTA5 95943"
"8600000US95944","40","ZCTA5 95944"
"8600000US95945","12405","ZCTA5 95945"
"8600000US95946","4728","ZCTA5 95946"
"8600000US95947","1012","ZCTA5 95947"
"8600000US95948","4015","ZCTA5 95948"
"8600000US95949","8938","ZCTA5 95949"
"8600000US95950","202","ZCTA5 95950"
"8600000US95951","775","ZCTA5 95951"
"8600000US95953","3407","ZCTA5 95953"
"8600000US95954","5863","ZCTA5 95954"
"8600000US95955","608","ZCTA5 95955"
"8600000US95956","534","ZCTA5 95956"
"8600000US95957","336","ZCTA5 95957"
"8600000US95959","8600","ZCTA5 95959"
"8600000US95960","437","ZCTA5 95960"
"8600000US95961","8799","ZCTA5 95961"
"8600000US95962","765","ZCTA5 95962"
"8600000US95963","5853","ZCTA5 95963"
"8600000US95965","8002","ZCTA5 95965"
"8600000US95966","13148","ZCTA5 95966"
"8600000US95968","514","ZCTA5 95968"
"8600000US95969","13621","ZCTA5 95969"
"8600000US95970","261","ZCTA5 95970"
"8600000US95971","2920","ZCTA5 95971"
"8600000US95973","13510","ZCTA5 95973"
"8600000US95974","3","ZCTA5 95974"
"8600000US95975","855","ZCTA5 95975"
"8600000US95977","704","ZCTA5 95977"
"8600000US95978","71","ZCTA5 95978"
"8600000US95979","428","ZCTA5 95979"
"8600000US95981","346","ZCTA5 95981"
"8600000US95982","1217","ZCTA5 95982"
"8600000US95983","297","ZCTA5 95983"
"8600000US95984","91","ZCTA5 95984"
"8600000US95986","121","ZCTA5 95986"
"8600000US95987","1854","ZCTA5 95987"
"8600000US95988","3543","ZCTA5 95988"
"8600000US95991","15139","ZCTA5 95991"
"8600000US95993","12388","ZCTA5 95993"
"8600000US96001","14846","ZCTA5 96001"
"8600000US96002","13374","ZCTA5 96002"
"8600000US96003","19402","ZCTA5 96003"
"8600000US96006","307","ZCTA5 96006"
"8600000US96007","9487","ZCTA5 96007"
"8600000US96008","485","ZCTA5 96008"
"8600000US96009","285","ZCTA5 96009"
"8600000US96010","153","ZCTA5 96010"
"8600000US96011","191","ZCTA5 96011"
"8600000US96013","2033","ZCTA5 96013"
"8600000US96014","124","ZCTA5 96014"
"8600000US96015","156","ZCTA5 96015"
"8600000US96016","238","ZCTA5 96016"
"8600000US96017","184","ZCTA5 96017"
"8600000US96019","4148","ZCTA5 96019"
"8600000US96020","1752","ZCTA5 96020"
"8600000US96021","6337","ZCTA5 96021"
"8600000US96022","6443","ZCTA5 96022"
"8600000US96023","603","ZCTA5 96023"
"8600000US96024","670","ZCTA5 96024"
"8600000US96025","1502","ZCTA5 96025"
"8600000US96027","1108","ZCTA5 96027"
"8600000US96028","795","ZCTA5 96028"
"8600000US96029","68","ZCTA5 96029"
"8600000US96031","154","ZCTA5 96031"
"8600000US96032","1196","ZCTA5 96032"
"8600000US96033","216","ZCTA5 96033"
"8600000US96034","177","ZCTA5 96034"
"8600000US96035","1308","ZCTA5 96035"
"8600000US96037","157","ZCTA5 96037"
"8600000US96038","291","ZCTA5 96038"
"8600000US96039","695","ZCTA5 96039"
"8600000US96040","207","ZCTA5 96040"
"8600000US96041","1653","ZCTA5 96041"
"8600000US96044","681","ZCTA5 96044"
"8600000US96046","227","ZCTA5 96046"
"8600000US96047","556","ZCTA5 96047"
"8600000US96048","406","ZCTA5 96048"
"8600000US96049","63","ZCTA5 96049"
"8600000US96050","318","ZCTA5 96050"
"8600000US96051","873","ZCTA5 96051"
"8600000US96052","907","ZCTA5 96052"
"8600000US96054","220","ZCTA5 96054"
"8600000US96055","1775","ZCTA5 96055"
"8600000US96056","884","ZCTA5 96056"
"8600000US96057","1064","ZCTA5 96057"
"8600000US96058","446","ZCTA5 96058"
"8600000US96059","355","ZCTA5 96059"
"8600000US96061","167","ZCTA5 96061"
"8600000US96062","439","ZCTA5 96062"
"8600000US96063","345","ZCTA5 96063"
"8600000US96064","2265","ZCTA5 96064"
"8600000US96065","221","ZCTA5 96065"
"8600000US96067","3974","ZCTA5 96067"
"8600000US96068","54","ZCTA5 96068"
"8600000US96069","502","ZCTA5 96069"
"8600000US96071","212","ZCTA5 96071"
"8600000US96073","1619","ZCTA5 96073"
"8600000US96074","75","ZCTA5 96074"
"8600000US96075","207","ZCTA5 96075"
"8600000US96076","157","ZCTA5 96076"
"8600000US96080","12256","ZCTA5 96080"
"8600000US96084","323","ZCTA5 96084"
"8600000US96085","60","ZCTA5 96085"
"8600000US96086","215","ZCTA5 96086"
"8600000US96087","271","ZCTA5 96087"
"8600000US96088","2567","ZCTA5 96088"
"8600000US96090","197","ZCTA5 96090"
"8600000US96091","845","ZCTA5 96091"
"8600000US96092","177","ZCTA5 96092"
"8600000US96093","1939","ZCTA5 96093"
"8600000US96094","3305","ZCTA5 96094"
"8600000US96096","343","ZCTA5 96096"
"8600000US96097","4815","ZCTA5 96097"
"8600000US96101","2786","ZCTA5 96101"
"8600000US96103","1988","ZCTA5 96103"
"8600000US96104","427","ZCTA5 96104"
"8600000US96105","423","ZCTA5 96105"
"8600000US96106","495","ZCTA5 96106"
"8600000US96107","659","ZCTA5 96107"
"8600000US96108","96","ZCTA5 96108"
"8600000US96109","566","ZCTA5 96109"
"8600000US96110","117","ZCTA5 96110"
"8600000US96111","91","ZCTA5 96111"
"8600000US96112","151","ZCTA5 96112"
"8600000US96113","484","ZCTA5 96113"
"8600000US96114","1372","ZCTA5 96114"
"8600000US96115","113","ZCTA5 96115"
"8600000US96116","166","ZCTA5 96116"
"8600000US96117","189","ZCTA5 96117"
"8600000US96118","812","ZCTA5 96118"
"8600000US96119","70","ZCTA5 96119"
"8600000US96120","618","ZCTA5 96120"
"8600000US96121","184","ZCTA5 96121"
"8600000US96122","2321","ZCTA5 96122"
"8600000US96123","40","ZCTA5 96123"
"8600000US96124","273","ZCTA5 96124"
"8600000US96125","443","ZCTA5 96125"
"8600000US96126","156","ZCTA5 96126"
"8600000US96128","320","ZCTA5 96128"
"8600000US96129","137","ZCTA5 96129"
"8600000US96130","7286","ZCTA5 96130"
"8600000US96132","116","ZCTA5 96132"
"8600000US96133","64","ZCTA5 96133"
"8600000US96134","1189","ZCTA5 96134"
"8600000US96135","80","ZCTA5 96135"
"8600000US96136","65","ZCTA5 96136"
"8600000US96137","3872","ZCTA5 96137"
"8600000US96140","1640","ZCTA5 96140"
"8600000US96141","1649","ZCTA5 96141"
"8600000US96142","2105","ZCTA5 96142"
"8600000US96143","3110","ZCTA5 96143"
"8600000US96145","4764","ZCTA5 96145"
"8600000US96146","1726","ZCTA5 96146"
"8600000US96148","677","ZCTA5 96148"
"8600000US96150","21720","ZCTA5 96150"
"8600000US96155","88","ZCTA5 96155"
"8600000US96161","16285","ZCTA5 96161"
"8600000US97635","181","ZCTA5 97635"
